UniprotID,Uniprot Name,Ligand SMILES,PubChem_CID
Q14457,BECN1_HUMAN,C(C(CO)OP(=O)(O)O)O,2526
Q14457,BECN1_HUMAN,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,2541
Q14457,BECN1_HUMAN,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,2554
Q14457,BECN1_HUMAN,C1CC(C1)(C(=O)O)C(=O)O,2568
Q14457,BECN1_HUMAN,C(CCl)NC(=O)N(CCCl)N=O,2578
Q14457,BECN1_HUMAN,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,2585
Q14457,BECN1_HUMAN,C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N,2603
Q14457,BECN1_HUMAN,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,2719
Q14457,BECN1_HUMAN,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,2730
Q14457,BECN1_HUMAN,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,2788
Q14457,BECN1_HUMAN,CC1=CC=C(C=C1)O,2879
Q14457,BECN1_HUMAN,C1CNP(=O)(OC1)N(CCCl)CCCl,2907
Q14457,BECN1_HUMAN,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,2973
Q14457,BECN1_HUMAN,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
Q14457,BECN1_HUMAN,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,3035
Q14457,BECN1_HUMAN,CCN(CC)C(=S)SSC(=S)N(CC)CC,3117
Q14457,BECN1_HUMAN,CCCC(CCC)C(=O)O,3121
Q14457,BECN1_HUMAN,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,3218
Q14457,BECN1_HUMAN,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3224
Q14457,BECN1_HUMAN,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3339
Q14457,BECN1_HUMAN,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,3352
Q14457,BECN1_HUMAN,C1=C(C(=O)NC(=O)N1)F,3385
Q14457,BECN1_HUMAN,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,3386
Q14457,BECN1_HUMAN,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,3397
Q14457,BECN1_HUMAN,C(C(=O)O)NCP(=O)(O)O,3496
Q14457,BECN1_HUMAN,CC(C)C1=CC(=O)C(=CC=C1)O,3611
Q14457,BECN1_HUMAN,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,3715
Q14457,BECN1_HUMAN,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,3730
Q14457,BECN1_HUMAN,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,3821
Q14457,BECN1_HUMAN,CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C,3885
Q14457,BECN1_HUMAN,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4,3973
Q14457,BECN1_HUMAN,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,4011
Q14457,BECN1_HUMAN,CC1=CC(=O)C2=CC=CC=C2C1=O,4055
Q14457,BECN1_HUMAN,COP(=O)(N)SC,4096
Q14457,BECN1_HUMAN,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,4205
Q14457,BECN1_HUMAN,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,4212
Q14457,BECN1_HUMAN,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,4477
Q14457,BECN1_HUMAN,C1=CC(=O)C=CC1=O,4650
Q14457,BECN1_HUMAN,C1C=C2C(=CC(=O)O2)C(O1)O,4696
Q14457,BECN1_HUMAN,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,4713
Q14457,BECN1_HUMAN,C1=CC=C(C=C1)CS(=O)(=O)F,4784
Q14457,BECN1_HUMAN,[K+].[I-],4875
Q14457,BECN1_HUMAN,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,4927
Q14457,BECN1_HUMAN,[F-].[Na+],5235
Q14457,BECN1_HUMAN,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+],5258
Q14457,BECN1_HUMAN,CCCCCCCCCCCCCCCCCC(=O)O,5281
Q14457,BECN1_HUMAN,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,5291
Q14457,BECN1_HUMAN,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311
Q14457,BECN1_HUMAN,CS(=O)CCCCN=C=S,5350
Q14457,BECN1_HUMAN,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,5394
Q14457,BECN1_HUMAN,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,5426
Q14457,BECN1_HUMAN,CN(C)C(=S)SSC(=S)N(C)C,5455
Q14457,BECN1_HUMAN,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,5566
Q14457,BECN1_HUMAN,C[N+]1=CC=CC(=C1)C(=O)[O-],5570
Q14457,BECN1_HUMAN,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,5601
Q14457,BECN1_HUMAN,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,5743
Q14457,BECN1_HUMAN,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,5757
Q14457,BECN1_HUMAN,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,5833
Q14457,BECN1_HUMAN,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,5885
Q14457,BECN1_HUMAN,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.Cl,5909
Q14457,BECN1_HUMAN,CCN(CC)N=O,5921
Q14457,BECN1_HUMAN,C(Cl)(Cl)(Cl)Cl,5943
Q14457,BECN1_HUMAN,C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,5944
Q14457,BECN1_HUMAN,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,5991
Q14457,BECN1_HUMAN,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,6001
Q14457,BECN1_HUMAN,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,6036
Q14457,BECN1_HUMAN,CC(C)C[C@@H](C(=O)O)N,6106
Q14457,BECN1_HUMAN,CSCC[C@@H](C(=O)O)N,6137
Q14457,BECN1_HUMAN,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,6197
Q14457,BECN1_HUMAN,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,6207
Q14457,BECN1_HUMAN,C(C(=O)[O-])Br,6226
Q14457,BECN1_HUMAN,C(=S)=S,6348
Q14457,BECN1_HUMAN,C=CS(=O)(=O)C=C,6496
Q14457,BECN1_HUMAN,CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C,6527
Q14457,BECN1_HUMAN,C(=C(Cl)Cl)Cl,6575
Q14457,BECN1_HUMAN,C=CC(=O)N,6579
Q14457,BECN1_HUMAN,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,6623
Q14457,BECN1_HUMAN,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,6626
Q14457,BECN1_HUMAN,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,6758
Q14457,BECN1_HUMAN,C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,6777
Q14457,BECN1_HUMAN,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,6795
Q14457,BECN1_HUMAN,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,7427
Q14457,BECN1_HUMAN,CC1=CCC(C=C1)C(C)C,7460
Q14457,BECN1_HUMAN,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,7565
Q14457,BECN1_HUMAN,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,7577
Q14457,BECN1_HUMAN,C=CC#N,7855
Q14457,BECN1_HUMAN,CCCCOP(=O)(O)OCCCC,7881
Q14457,BECN1_HUMAN,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,8289
Q14457,BECN1_HUMAN,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,8343
Q14457,BECN1_HUMAN,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O,8515
Q14457,BECN1_HUMAN,COC(=O)C1=CC=CC=C1C(=O)OC,8554
Q14457,BECN1_HUMAN,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,8606
Q14457,BECN1_HUMAN,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,8607
Q14457,BECN1_HUMAN,C1=C(C=C(C(=C1O)O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],9001
Q14457,BECN1_HUMAN,COC(=O)C(C1CCCCN1)C2=CC=CC=C2.Cl,9280
Q14457,BECN1_HUMAN,CC(=O)[O-].CC(=O)[O-].[Pb+2],9317
Q14457,BECN1_HUMAN,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,9403
Q14457,BECN1_HUMAN,CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,9502
Q14457,BECN1_HUMAN,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,9554
Q14457,BECN1_HUMAN,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,9777
Q14457,BECN1_HUMAN,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,10168
Q14457,BECN1_HUMAN,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,10228
Q14457,BECN1_HUMAN,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,10255
Q14457,BECN1_HUMAN,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,10494
Q14457,BECN1_HUMAN,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,10621
Q14457,BECN1_HUMAN,COC1=CC(=CC(=C1O)OC)C(=O)O,10742
Q14457,BECN1_HUMAN,C[C@@H](CC1=CC=CC=C1)NC,10836
Q14457,BECN1_HUMAN,CC(=O)[O-].CC(=O)[O-].[Cd+2],10986
Q14457,BECN1_HUMAN,C1=C(C=C(C(=C1[N+](=O)[O-])S(=O)(=O)O)[N+](=O)[O-])[N+](=O)[O-],11045
Q14457,BECN1_HUMAN,CC(=O)C1=C(C=C(C=C1)OC)O,11092
Q14457,BECN1_HUMAN,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],11813
Q14457,BECN1_HUMAN,CC(=O)N[C@@H](CS)C(=O)O,12035
Q14457,BECN1_HUMAN,C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,12111
Q14457,BECN1_HUMAN,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,12544
Q14457,BECN1_HUMAN,CCCC[Sn](CCCC)(Cl)Cl,12688
Q14457,BECN1_HUMAN,CCN(C(=O)N)N=O,12967
Q14457,BECN1_HUMAN,CC(=C)C(=O)OCCO,13360
Q14457,BECN1_HUMAN,COC1=NN(C(=O)S1)CSP(=S)(OC)OC,13709
Q14457,BECN1_HUMAN,CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C,13791
Q14457,BECN1_HUMAN,CNC(=O)CSP(=O)(OC)OC,14210
Q14457,BECN1_HUMAN,CN(C)C(=N)N=C(N)N.Cl,14219
Q14457,BECN1_HUMAN,CC1=C(N=C(C(=N1)C)C)C,14296
Q14457,BECN1_HUMAN,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.N.[Fe+3],14457
Q14457,BECN1_HUMAN,O=[Ni],14805
Q14457,BECN1_HUMAN,O=[Zn],14806
Q14457,BECN1_HUMAN,[O-2].[O-2].[O-2].[Fe+3].[Fe+3],14833
Q14457,BECN1_HUMAN,CCCC[Sn](CCCC)(CCCC)Cl,15096
Q14457,BECN1_HUMAN,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl,15625
Q14457,BECN1_HUMAN,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C,15939
Q14457,BECN1_HUMAN,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,17513
Q14457,BECN1_HUMAN,C(#N)C(Br)Br,18617
Q14457,BECN1_HUMAN,COC(=O)C1=CC=CC=C1C(=O)O,20392
Q14457,BECN1_HUMAN,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O,20393
Q14457,BECN1_HUMAN,C1=CC(=CC=C1C2=C(C=C(C=C2)Cl)Cl)Cl,23448
Q14457,BECN1_HUMAN,[Mo],23932
Q14457,BECN1_HUMAN,[Cd],23973
Q14457,BECN1_HUMAN,[Cu],23978
Q14457,BECN1_HUMAN,[Zn],23994
Q14457,BECN1_HUMAN,O=[Si]=O,24261
Q14457,BECN1_HUMAN,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,24360
Q14457,BECN1_HUMAN,Cl[Ni]Cl,24385
Q14457,BECN1_HUMAN,[O-]S(=O)(=O)[O-].[Zn+2],24424
Q14457,BECN1_HUMAN,[O-]S(=O)(=O)[O-].[Cu+2],24462
Q14457,BECN1_HUMAN,Cl[Mn]Cl,24480
Q14457,BECN1_HUMAN,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],24502
Q14457,BECN1_HUMAN,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCO,24775
Q14457,BECN1_HUMAN,[O-][O+]=O,24823
Q14457,BECN1_HUMAN,[O-][Se](=O)[O-].[Na+].[Na+],24934
Q14457,BECN1_HUMAN,Cl[Cd]Cl,24947
Q14457,BECN1_HUMAN,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[Na+].[Na+],25408
Q14457,BECN1_HUMAN,[NH4+].[Cl-],25517
Q14457,BECN1_HUMAN,O=[Ti]=O,26042
Q14457,BECN1_HUMAN,C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,26177
Q14457,BECN1_HUMAN,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,26879
Q14457,BECN1_HUMAN,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@@H](C=C(C[C@]3([C@H]2C=C(C3=O)C)O)CO)[C@H]4[C@@]1(C4(C)C)OC(=O)C)O)C,27924
Q14457,BECN1_HUMAN,[F-],28179
Q14457,BECN1_HUMAN,[Cr+6],29131
Q14457,BECN1_HUMAN,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,29327
Q14457,BECN1_HUMAN,CC(=O)CCC1=CC(=C(C=C1)O)OC,31211
Q14457,BECN1_HUMAN,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,31703
Q14457,BECN1_HUMAN,CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,33775
Q14457,BECN1_HUMAN,C1=CC(=C(C=C1C2=CC(=C(C=C2Cl)Cl)Cl)Cl)Cl,35823
Q14457,BECN1_HUMAN,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314
Q14457,BECN1_HUMAN,C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2)Cl)Cl)Cl,37248
Q14457,BECN1_HUMAN,C[N+]1=CC=C(C=C1)C2=CC=CC=C2,39484
Q14457,BECN1_HUMAN,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,39676
Q14457,BECN1_HUMAN,CN1C(=O)C=CS1,39800
Q14457,BECN1_HUMAN,COC(=O)[C@H](CCCN=C(N)N[N+](=O)[O-])N,39836
Q14457,BECN1_HUMAN,CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3(C[C@H]([C@H]([C@@]34CO4)O2)O)C)CO,40024
Q14457,BECN1_HUMAN,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,40585
Q14457,BECN1_HUMAN,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,41867
Q14457,BECN1_HUMAN,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,44259
Q14457,BECN1_HUMAN,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@@H]3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,47576
Q14457,BECN1_HUMAN,CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2,50367
Q14457,BECN1_HUMAN,C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O,51683
Q14457,BECN1_HUMAN,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,54454
Q14457,BECN1_HUMAN,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,54900
Q14457,BECN1_HUMAN,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,60823
Q14457,BECN1_HUMAN,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O.Cl,62923
Q14457,BECN1_HUMAN,Cl[La](Cl)Cl,64735
Q14457,BECN1_HUMAN,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,64927
Q14457,BECN1_HUMAN,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,65064
Q14457,BECN1_HUMAN,CCCN(CCC)C(=S)S,65312
Q14457,BECN1_HUMAN,CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C([C@@H]5C[C@H]7[C@]4(C2=O)O7)COC6=O)C,65411
Q14457,BECN1_HUMAN,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,65981
Q14457,BECN1_HUMAN,CCC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,66166
Q14457,BECN1_HUMAN,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,67734
Q14457,BECN1_HUMAN,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,67822
Q14457,BECN1_HUMAN,C1=CSSC1=S,68296
Q14457,BECN1_HUMAN,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,68740
Q14457,BECN1_HUMAN,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O.C=O.C1CO1,71388
Q14457,BECN1_HUMAN,CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)NCCO,71905
Q14457,BECN1_HUMAN,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O,72281
Q14457,BECN1_HUMAN,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,73078
Q14457,BECN1_HUMAN,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4)O)O)O)O,73384
Q14457,BECN1_HUMAN,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)CC4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O[C@H]9[C@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)O)O)O)O[C@H]2[C@@H]([C@@H](C([C@@H](O2)C)O)O)O)C)C)C)OC1,73597
Q14457,BECN1_HUMAN,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,74483
Q14457,BECN1_HUMAN,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,77222
Q14457,BECN1_HUMAN,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,77999
Q14457,BECN1_HUMAN,CC(=O)OCC1=C[C@H]2[C@H]3[C@@H]1[C@@H](OC=C3C(=O)O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,84298
Q14457,BECN1_HUMAN,CN1CCC[C@H]1C2=CN=CC=C2,89594
Q14457,BECN1_HUMAN,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1,91466
Q14457,BECN1_HUMAN,C1C(O1)C(=O)N,91550
Q14457,BECN1_HUMAN,CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].[Al+3],92427
